nom,heure,date,etablissement,adresse,prix
Napoleon,09:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
Napoleon,12:05,ajd,UGC Ciné-Cité les Halles,adresse,variable
Napoleon,15:10,ajd,UGC Ciné-Cité les Halles,adresse,variable
Napoleon,18:15,ajd,UGC Ciné-Cité les Halles,adresse,variable
Napoleon,21:20,ajd,UGC Ciné-Cité les Halles,adresse,variable
La Tresse,09:15,ajd,UGC Ciné-Cité les Halles,adresse,variable
La Tresse,11:45,ajd,UGC Ciné-Cité les Halles,adresse,variable
La Tresse,14:15,ajd,UGC Ciné-Cité les Halles,adresse,variable
La Tresse,16:45,ajd,UGC Ciné-Cité les Halles,adresse,variable
La Tresse,19:15,ajd,UGC Ciné-Cité les Halles,adresse,variable
La Tresse,21:45,ajd,UGC Ciné-Cité les Halles,adresse,variable
Wish - Asha et la bonne étoile,09:30,ajd,UGC Ciné-Cité les Halles,adresse,variable
Wish - Asha et la bonne étoile,11:35,ajd,UGC Ciné-Cité les Halles,adresse,variable
Wish - Asha et la bonne étoile,13:40,ajd,UGC Ciné-Cité les Halles,adresse,variable
Wish - Asha et la bonne étoile,15:45,ajd,UGC Ciné-Cité les Halles,adresse,variable
Wish - Asha et la bonne étoile,17:50,ajd,UGC Ciné-Cité les Halles,adresse,variable
Wish - Asha et la bonne étoile,19:55,ajd,UGC Ciné-Cité les Halles,adresse,variable
Wish - Asha et la bonne étoile,22:05,ajd,UGC Ciné-Cité les Halles,adresse,variable
Migration,09:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
Migration,10:50,ajd,UGC Ciné-Cité les Halles,adresse,variable
Migration,12:45,ajd,UGC Ciné-Cité les Halles,adresse,variable
Migration,14:40,ajd,UGC Ciné-Cité les Halles,adresse,variable
Migration,16:35,ajd,UGC Ciné-Cité les Halles,adresse,variable
Migration,18:30,ajd,UGC Ciné-Cité les Halles,adresse,variable
Migration,20:25,ajd,UGC Ciné-Cité les Halles,adresse,variable
Migration,22:15,ajd,UGC Ciné-Cité les Halles,adresse,variable
Rien à perdre,14:30,ajd,UGC Ciné-Cité les Halles,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,09:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,12:05,ajd,UGC Ciné-Cité les Halles,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,15:10,ajd,UGC Ciné-Cité les Halles,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,18:15,ajd,UGC Ciné-Cité les Halles,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,21:20,ajd,UGC Ciné-Cité les Halles,adresse,variable
Le Temps d'aimer,09:05,ajd,UGC Ciné-Cité les Halles,adresse,variable
Le Temps d'aimer,11:35,ajd,UGC Ciné-Cité les Halles,adresse,variable
Le Temps d'aimer,14:10,ajd,UGC Ciné-Cité les Halles,adresse,variable
Le Temps d'aimer,16:45,ajd,UGC Ciné-Cité les Halles,adresse,variable
Le Temps d'aimer,19:20,ajd,UGC Ciné-Cité les Halles,adresse,variable
Le Temps d'aimer,21:50,ajd,UGC Ciné-Cité les Halles,adresse,variable
Noël Joyeux,09:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
Noël Joyeux,10:50,ajd,UGC Ciné-Cité les Halles,adresse,variable
Noël Joyeux,12:40,ajd,UGC Ciné-Cité les Halles,adresse,variable
Noël Joyeux,14:35,ajd,UGC Ciné-Cité les Halles,adresse,variable
Noël Joyeux,16:30,ajd,UGC Ciné-Cité les Halles,adresse,variable
Noël Joyeux,18:25,ajd,UGC Ciné-Cité les Halles,adresse,variable
Noël Joyeux,20:20,ajd,UGC Ciné-Cité les Halles,adresse,variable
Noël Joyeux,22:15,ajd,UGC Ciné-Cité les Halles,adresse,variable
Bâtiment 5,08:55,ajd,UGC Ciné-Cité les Halles,adresse,variable
Bâtiment 5,11:05,ajd,UGC Ciné-Cité les Halles,adresse,variable
Bâtiment 5,13:15,ajd,UGC Ciné-Cité les Halles,adresse,variable
Bâtiment 5,15:30,ajd,UGC Ciné-Cité les Halles,adresse,variable
Bâtiment 5,17:45,ajd,UGC Ciné-Cité les Halles,adresse,variable
Bâtiment 5,20:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
Bâtiment 5,22:10,ajd,UGC Ciné-Cité les Halles,adresse,variable
Soudain seuls,09:15,ajd,UGC Ciné-Cité les Halles,adresse,variable
Soudain seuls,11:50,ajd,UGC Ciné-Cité les Halles,adresse,variable
Soudain seuls,14:20,ajd,UGC Ciné-Cité les Halles,adresse,variable
Soudain seuls,16:50,ajd,UGC Ciné-Cité les Halles,adresse,variable
Soudain seuls,19:20,ajd,UGC Ciné-Cité les Halles,adresse,variable
Soudain seuls,21:45,ajd,UGC Ciné-Cité les Halles,adresse,variable
Perfect Days,09:05,ajd,UGC Ciné-Cité les Halles,adresse,variable
Perfect Days,11:35,ajd,UGC Ciné-Cité les Halles,adresse,variable
Perfect Days,14:10,ajd,UGC Ciné-Cité les Halles,adresse,variable
Perfect Days,16:45,ajd,UGC Ciné-Cité les Halles,adresse,variable
Perfect Days,19:20,ajd,UGC Ciné-Cité les Halles,adresse,variable
Perfect Days,21:55,ajd,UGC Ciné-Cité les Halles,adresse,variable
Les Trois Mousquetaires – D'Artagnan,17:25,ajd,UGC Ciné-Cité les Halles,adresse,variable
Le Garçon et le héron,09:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
Le Garçon et le héron,11:30,ajd,UGC Ciné-Cité les Halles,adresse,variable
Le Garçon et le héron,14:05,ajd,UGC Ciné-Cité les Halles,adresse,variable
Le Garçon et le héron,16:40,ajd,UGC Ciné-Cité les Halles,adresse,variable
Le Garçon et le héron,19:15,ajd,UGC Ciné-Cité les Halles,adresse,variable
Le Garçon et le héron,21:50,ajd,UGC Ciné-Cité les Halles,adresse,variable
Mars Express,10:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
Mars Express,12:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
Mars Express,14:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
Mars Express,16:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
Mars Express,18:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
Mars Express,20:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
Mars Express,22:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
Simple comme Sylvain,09:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
Simple comme Sylvain,11:15,ajd,UGC Ciné-Cité les Halles,adresse,variable
Simple comme Sylvain,13:30,ajd,UGC Ciné-Cité les Halles,adresse,variable
Simple comme Sylvain,15:50,ajd,UGC Ciné-Cité les Halles,adresse,variable
Simple comme Sylvain,18:10,ajd,UGC Ciné-Cité les Halles,adresse,variable
Simple comme Sylvain,20:30,ajd,UGC Ciné-Cité les Halles,adresse,variable
Thanksgiving : la semaine de l'horreur,10:30,ajd,UGC Ciné-Cité les Halles,adresse,variable
Thanksgiving : la semaine de l'horreur,12:45,ajd,UGC Ciné-Cité les Halles,adresse,variable
Thanksgiving : la semaine de l'horreur,15:05,ajd,UGC Ciné-Cité les Halles,adresse,variable
Thanksgiving : la semaine de l'horreur,17:30,ajd,UGC Ciné-Cité les Halles,adresse,variable
Le Grand magasin,18:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
Je ne suis pas un héros,09:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
Je ne suis pas un héros,11:05,ajd,UGC Ciné-Cité les Halles,adresse,variable
Je ne suis pas un héros,13:10,ajd,UGC Ciné-Cité les Halles,adresse,variable
Je ne suis pas un héros,15:15,ajd,UGC Ciné-Cité les Halles,adresse,variable
Je ne suis pas un héros,19:50,ajd,UGC Ciné-Cité les Halles,adresse,variable
Je ne suis pas un héros,22:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
La chimère,09:10,ajd,UGC Ciné-Cité les Halles,adresse,variable
La chimère,12:15,ajd,UGC Ciné-Cité les Halles,adresse,variable
La chimère,15:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
La chimère,17:45,ajd,UGC Ciné-Cité les Halles,adresse,variable
La chimère,20:30,ajd,UGC Ciné-Cité les Halles,adresse,variable
Past Lives – Nos vies d’avant,19:45,ajd,UGC Ciné-Cité les Halles,adresse,variable
Dumb Money,09:15,ajd,UGC Ciné-Cité les Halles,adresse,variable
Dumb Money,11:30,ajd,UGC Ciné-Cité les Halles,adresse,variable
Dumb Money,13:45,ajd,UGC Ciné-Cité les Halles,adresse,variable
Dumb Money,16:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
Dumb Money,18:15,ajd,UGC Ciné-Cité les Halles,adresse,variable
Dumb Money,20:30,ajd,UGC Ciné-Cité les Halles,adresse,variable
Vincent doit mourir,09:50,ajd,UGC Ciné-Cité les Halles,adresse,variable
Vincent doit mourir,12:10,ajd,UGC Ciné-Cité les Halles,adresse,variable
Vincent doit mourir,16:50,ajd,UGC Ciné-Cité les Halles,adresse,variable
Vincent doit mourir,19:10,ajd,UGC Ciné-Cité les Halles,adresse,variable
Vincent doit mourir,21:30,ajd,UGC Ciné-Cité les Halles,adresse,variable
Fremont,09:15,ajd,UGC Ciné-Cité les Halles,adresse,variable
Fremont,11:20,ajd,UGC Ciné-Cité les Halles,adresse,variable
Fremont,13:25,ajd,UGC Ciné-Cité les Halles,adresse,variable
Fremont,15:30,ajd,UGC Ciné-Cité les Halles,adresse,variable
Fremont,17:35,ajd,UGC Ciné-Cité les Halles,adresse,variable
Fremont,19:40,ajd,UGC Ciné-Cité les Halles,adresse,variable
Fremont,21:40,ajd,UGC Ciné-Cité les Halles,adresse,variable
L’Arche de Noé,14:15,ajd,UGC Ciné-Cité les Halles,adresse,variable
How to Have Sex,09:45,ajd,UGC Ciné-Cité les Halles,adresse,variable
How to Have Sex,11:45,ajd,UGC Ciné-Cité les Halles,adresse,variable
How to Have Sex,13:45,ajd,UGC Ciné-Cité les Halles,adresse,variable
How to Have Sex,15:50,ajd,UGC Ciné-Cité les Halles,adresse,variable
How to Have Sex,17:55,ajd,UGC Ciné-Cité les Halles,adresse,variable
How to Have Sex,20:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
How to Have Sex,22:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
Le consentement,13:20,ajd,UGC Ciné-Cité les Halles,adresse,variable
Le consentement,21:50,ajd,UGC Ciné-Cité les Halles,adresse,variable
Les Filles vont bien,09:10,ajd,UGC Ciné-Cité les Halles,adresse,variable
Les Filles vont bien,11:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
Les Filles vont bien,12:50,ajd,UGC Ciné-Cité les Halles,adresse,variable
Les Filles vont bien,14:40,ajd,UGC Ciné-Cité les Halles,adresse,variable
Les Filles vont bien,16:30,ajd,UGC Ciné-Cité les Halles,adresse,variable
Les Filles vont bien,18:20,ajd,UGC Ciné-Cité les Halles,adresse,variable
Les Filles vont bien,20:15,ajd,UGC Ciné-Cité les Halles,adresse,variable
Les Filles vont bien,22:05,ajd,UGC Ciné-Cité les Halles,adresse,variable
Levante,09:10,ajd,UGC Ciné-Cité les Halles,adresse,variable
Levante,11:20,ajd,UGC Ciné-Cité les Halles,adresse,variable
Levante,13:30,ajd,UGC Ciné-Cité les Halles,adresse,variable
Levante,15:40,ajd,UGC Ciné-Cité les Halles,adresse,variable
Levante,17:50,ajd,UGC Ciné-Cité les Halles,adresse,variable
Levante,20:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
Levante,22:05,ajd,UGC Ciné-Cité les Halles,adresse,variable
La Vénus d'argent,09:25,ajd,UGC Ciné-Cité les Halles,adresse,variable
La Vénus d'argent,11:30,ajd,UGC Ciné-Cité les Halles,adresse,variable
La Vénus d'argent,13:35,ajd,UGC Ciné-Cité les Halles,adresse,variable
La Vénus d'argent,15:45,ajd,UGC Ciné-Cité les Halles,adresse,variable
La Vénus d'argent,21:55,ajd,UGC Ciné-Cité les Halles,adresse,variable
Conann,09:10,ajd,UGC Ciné-Cité les Halles,adresse,variable
Conann,11:20,ajd,UGC Ciné-Cité les Halles,adresse,variable
Conann,13:30,ajd,UGC Ciné-Cité les Halles,adresse,variable
Conann,15:40,ajd,UGC Ciné-Cité les Halles,adresse,variable
Conann,17:50,ajd,UGC Ciné-Cité les Halles,adresse,variable
Conann,20:00,ajd,UGC Ciné-Cité les Halles,adresse,variable
Conann,22:10,ajd,UGC Ciné-Cité les Halles,adresse,variable
Augure,09:20,ajd,UGC Ciné-Cité les Halles,adresse,variable
Augure,11:20,ajd,UGC Ciné-Cité les Halles,adresse,variable
Augure,15:50,ajd,UGC Ciné-Cité les Halles,adresse,variable
Augure,17:50,ajd,UGC Ciné-Cité les Halles,adresse,variable
Augure,19:50,ajd,UGC Ciné-Cité les Halles,adresse,variable
Rue des Dames,20:15,ajd,UGC Ciné-Cité les Halles,adresse,variable
Le règne animal,09:05,ajd,UGC Ciné-Cité les Halles,adresse,variable
Le règne animal,11:40,ajd,UGC Ciné-Cité les Halles,adresse,variable
Le règne animal,16:30,ajd,UGC Ciné-Cité les Halles,adresse,variable
Le règne animal,19:10,ajd,UGC Ciné-Cité les Halles,adresse,variable
Le règne animal,21:45,ajd,UGC Ciné-Cité les Halles,adresse,variable
Napoleon,11:05,ajd,MK2 Bibliothèque,adresse,variable
Napoleon,13:15,ajd,MK2 Bibliothèque,adresse,variable
Napoleon,14:15,ajd,MK2 Bibliothèque,adresse,variable
Napoleon,16:45,ajd,MK2 Bibliothèque,adresse,variable
Napoleon,20:00,ajd,MK2 Bibliothèque,adresse,variable
Wish - Asha et la bonne étoile,11:30,ajd,MK2 Bibliothèque,adresse,variable
Wish - Asha et la bonne étoile,14:00,ajd,MK2 Bibliothèque,adresse,variable
Wish - Asha et la bonne étoile,16:00,ajd,MK2 Bibliothèque,adresse,variable
Wish - Asha et la bonne étoile,18:00,ajd,MK2 Bibliothèque,adresse,variable
Wish - Asha et la bonne étoile,20:00,ajd,MK2 Bibliothèque,adresse,variable
Wish - Asha et la bonne étoile,22:00,ajd,MK2 Bibliothèque,adresse,variable
Migration,11:15,ajd,MK2 Bibliothèque,adresse,variable
Migration,14:15,ajd,MK2 Bibliothèque,adresse,variable
Migration,16:15,ajd,MK2 Bibliothèque,adresse,variable
Migration,18:15,ajd,MK2 Bibliothèque,adresse,variable
Migration,20:15,ajd,MK2 Bibliothèque,adresse,variable
Migration,22:10,ajd,MK2 Bibliothèque,adresse,variable
Wonka,20:00,ajd,MK2 Bibliothèque,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,11:15,ajd,MK2 Bibliothèque,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,14:30,ajd,MK2 Bibliothèque,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,18:10,ajd,MK2 Bibliothèque,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,21:15,ajd,MK2 Bibliothèque,adresse,variable
Le Temps d'aimer,11:15,ajd,MK2 Bibliothèque,adresse,variable
Le Temps d'aimer,14:25,ajd,MK2 Bibliothèque,adresse,variable
Le Temps d'aimer,16:55,ajd,MK2 Bibliothèque,adresse,variable
Le Temps d'aimer,19:25,ajd,MK2 Bibliothèque,adresse,variable
Le Temps d'aimer,21:55,ajd,MK2 Bibliothèque,adresse,variable
Noël Joyeux,11:20,ajd,MK2 Bibliothèque,adresse,variable
Noël Joyeux,14:10,ajd,MK2 Bibliothèque,adresse,variable
Noël Joyeux,16:10,ajd,MK2 Bibliothèque,adresse,variable
Noël Joyeux,18:10,ajd,MK2 Bibliothèque,adresse,variable
Noël Joyeux,20:10,ajd,MK2 Bibliothèque,adresse,variable
Noël Joyeux,22:00,ajd,MK2 Bibliothèque,adresse,variable
Bâtiment 5,11:05,ajd,MK2 Bibliothèque,adresse,variable
Bâtiment 5,13:15,ajd,MK2 Bibliothèque,adresse,variable
Bâtiment 5,15:15,ajd,MK2 Bibliothèque,adresse,variable
Bâtiment 5,17:30,ajd,MK2 Bibliothèque,adresse,variable
Bâtiment 5,19:45,ajd,MK2 Bibliothèque,adresse,variable
Bâtiment 5,22:00,ajd,MK2 Bibliothèque,adresse,variable
Soudain seuls,11:15,ajd,MK2 Bibliothèque,adresse,variable
Soudain seuls,14:30,ajd,MK2 Bibliothèque,adresse,variable
Soudain seuls,17:00,ajd,MK2 Bibliothèque,adresse,variable
Soudain seuls,19:30,ajd,MK2 Bibliothèque,adresse,variable
Soudain seuls,21:50,ajd,MK2 Bibliothèque,adresse,variable
Perfect Days,11:10,ajd,MK2 Bibliothèque,adresse,variable
Perfect Days,14:00,ajd,MK2 Bibliothèque,adresse,variable
Perfect Days,16:30,ajd,MK2 Bibliothèque,adresse,variable
Perfect Days,19:00,ajd,MK2 Bibliothèque,adresse,variable
Perfect Days,21:45,ajd,MK2 Bibliothèque,adresse,variable
Les Trois Mousquetaires – D'Artagnan,17:15,ajd,MK2 Bibliothèque,adresse,variable
Le Garçon et le héron,11:05,ajd,MK2 Bibliothèque,adresse,variable
Le Garçon et le héron,14:30,ajd,MK2 Bibliothèque,adresse,variable
Le Garçon et le héron,17:00,ajd,MK2 Bibliothèque,adresse,variable
Le Garçon et le héron,19:30,ajd,MK2 Bibliothèque,adresse,variable
Le Garçon et le héron,22:00,ajd,MK2 Bibliothèque,adresse,variable
Mars Express,11:05,ajd,MK2 Bibliothèque,adresse,variable
Mars Express,14:15,ajd,MK2 Bibliothèque,adresse,variable
Mars Express,16:15,ajd,MK2 Bibliothèque,adresse,variable
Mars Express,18:15,ajd,MK2 Bibliothèque,adresse,variable
Mars Express,20:15,ajd,MK2 Bibliothèque,adresse,variable
Mars Express,22:15,ajd,MK2 Bibliothèque,adresse,variable
Simple comme Sylvain,11:05,ajd,MK2 Bibliothèque,adresse,variable
Simple comme Sylvain,15:20,ajd,MK2 Bibliothèque,adresse,variable
Thanksgiving : la semaine de l'horreur,22:15,ajd,MK2 Bibliothèque,adresse,variable
The Marvels,11:10,ajd,MK2 Bibliothèque,adresse,variable
The Marvels,15:20,ajd,MK2 Bibliothèque,adresse,variable
The Marvels,19:45,ajd,MK2 Bibliothèque,adresse,variable
Le Grand magasin,13:30,ajd,MK2 Bibliothèque,adresse,variable
Past Lives – Nos vies d’avant,20:00,ajd,MK2 Bibliothèque,adresse,variable
Dumb Money,17:30,ajd,MK2 Bibliothèque,adresse,variable
Dumb Money,21:55,ajd,MK2 Bibliothèque,adresse,variable
Vincent doit mourir,13:20,ajd,MK2 Bibliothèque,adresse,variable
Vincent doit mourir,17:35,ajd,MK2 Bibliothèque,adresse,variable
Vincent doit mourir,22:20,ajd,MK2 Bibliothèque,adresse,variable
Fremont,11:20,ajd,MK2 Bibliothèque,adresse,variable
Fremont,14:15,ajd,MK2 Bibliothèque,adresse,variable
Fremont,16:15,ajd,MK2 Bibliothèque,adresse,variable
Fremont,18:15,ajd,MK2 Bibliothèque,adresse,variable
Fremont,20:15,ajd,MK2 Bibliothèque,adresse,variable
Fremont,22:10,ajd,MK2 Bibliothèque,adresse,variable
How to Have Sex,14:00,ajd,MK2 Bibliothèque,adresse,variable
How to Have Sex,17:30,ajd,MK2 Bibliothèque,adresse,variable
How to Have Sex,22:00,ajd,MK2 Bibliothèque,adresse,variable
Les Filles vont bien,18:00,ajd,MK2 Bibliothèque,adresse,variable
Levante,11:15,ajd,MK2 Bibliothèque,adresse,variable
Levante,14:00,ajd,MK2 Bibliothèque,adresse,variable
Levante,16:00,ajd,MK2 Bibliothèque,adresse,variable
Levante,18:00,ajd,MK2 Bibliothèque,adresse,variable
Levante,20:00,ajd,MK2 Bibliothèque,adresse,variable
Levante,22:00,ajd,MK2 Bibliothèque,adresse,variable
La Vénus d'argent,11:10,ajd,MK2 Bibliothèque,adresse,variable
La Vénus d'argent,13:20,ajd,MK2 Bibliothèque,adresse,variable
Conann,11:15,ajd,MK2 Bibliothèque,adresse,variable
Conann,15:00,ajd,MK2 Bibliothèque,adresse,variable
Augure,16:00,ajd,MK2 Bibliothèque,adresse,variable
Augure,20:00,ajd,MK2 Bibliothèque,adresse,variable
Killers of the Flower Moon,12:00,ajd,MK2 Bibliothèque,adresse,variable
Killers of the Flower Moon,16:00,ajd,MK2 Bibliothèque,adresse,variable
Killers of the Flower Moon,20:00,ajd,MK2 Bibliothèque,adresse,variable
Le règne animal,16:30,ajd,MK2 Bibliothèque,adresse,variable
Le règne animal,21:45,ajd,MK2 Bibliothèque,adresse,variable
Anatomie d’une chute,11:05,ajd,MK2 Bibliothèque,adresse,variable
Anatomie d’une chute,18:50,ajd,MK2 Bibliothèque,adresse,variable
No country for old men,22:00,ajd,Écoles Cinéma Club,adresse,variable
Raging bull,16:40,ajd,Écoles Cinéma Club,adresse,variable
Bug,21:45,ajd,Écoles Cinéma Club,adresse,variable
Locataires,14:30,ajd,Écoles Cinéma Club,adresse,variable
Usual suspects,20:00,ajd,Écoles Cinéma Club,adresse,variable
Les Incorruptibles,14:30,ajd,Écoles Cinéma Club,adresse,variable
Apocalypse Now Final Cut,18:30,ajd,Écoles Cinéma Club,adresse,variable
Alice dans les villes,16:20,ajd,Écoles Cinéma Club,adresse,variable
The Appointment,15:40,ajd,Christine Cinéma Club,adresse,variable
Tropical malady,16:45,ajd,Christine Cinéma Club,adresse,variable
Sailor et lula,17:20,ajd,Christine Cinéma Club,adresse,variable
"Freaks, la monstrueuse parade",15:30,ajd,Christine Cinéma Club,adresse,variable
Two lovers,13:30,ajd,Christine Cinéma Club,adresse,variable
"Akira, le film",21:30,ajd,Christine Cinéma Club,adresse,variable
Belladonna,19:45,ajd,Christine Cinéma Club,adresse,variable
La rue de la honte,14:00,ajd,Christine Cinéma Club,adresse,variable
Napoleon,10:15,ajd,UGC Ciné-Cité Bercy,adresse,variable
Napoleon,10:30,ajd,UGC Ciné-Cité Bercy,adresse,variable
Napoleon,13:45,ajd,UGC Ciné-Cité Bercy,adresse,variable
Napoleon,13:50,ajd,UGC Ciné-Cité Bercy,adresse,variable
Napoleon,17:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Napoleon,17:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Napoleon,20:15,ajd,UGC Ciné-Cité Bercy,adresse,variable
La Tresse,09:35,ajd,UGC Ciné-Cité Bercy,adresse,variable
La Tresse,12:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
La Tresse,14:30,ajd,UGC Ciné-Cité Bercy,adresse,variable
La Tresse,17:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
La Tresse,19:30,ajd,UGC Ciné-Cité Bercy,adresse,variable
La Tresse,21:55,ajd,UGC Ciné-Cité Bercy,adresse,variable
Wish - Asha et la bonne étoile,09:35,ajd,UGC Ciné-Cité Bercy,adresse,variable
Wish - Asha et la bonne étoile,10:30,ajd,UGC Ciné-Cité Bercy,adresse,variable
Wish - Asha et la bonne étoile,11:40,ajd,UGC Ciné-Cité Bercy,adresse,variable
Wish - Asha et la bonne étoile,12:50,ajd,UGC Ciné-Cité Bercy,adresse,variable
Wish - Asha et la bonne étoile,13:50,ajd,UGC Ciné-Cité Bercy,adresse,variable
Wish - Asha et la bonne étoile,15:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Wish - Asha et la bonne étoile,16:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Wish - Asha et la bonne étoile,17:10,ajd,UGC Ciné-Cité Bercy,adresse,variable
Wish - Asha et la bonne étoile,18:05,ajd,UGC Ciné-Cité Bercy,adresse,variable
Wish - Asha et la bonne étoile,20:10,ajd,UGC Ciné-Cité Bercy,adresse,variable
Wish - Asha et la bonne étoile,22:15,ajd,UGC Ciné-Cité Bercy,adresse,variable
Migration,09:50,ajd,UGC Ciné-Cité Bercy,adresse,variable
Migration,10:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Migration,11:50,ajd,UGC Ciné-Cité Bercy,adresse,variable
Migration,12:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Migration,13:50,ajd,UGC Ciné-Cité Bercy,adresse,variable
Migration,14:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Migration,15:50,ajd,UGC Ciné-Cité Bercy,adresse,variable
Migration,16:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Migration,17:50,ajd,UGC Ciné-Cité Bercy,adresse,variable
Migration,18:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Migration,20:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Migration,22:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Wonka,19:45,ajd,UGC Ciné-Cité Bercy,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,10:30,ajd,UGC Ciné-Cité Bercy,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,14:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,17:15,ajd,UGC Ciné-Cité Bercy,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,20:30,ajd,UGC Ciné-Cité Bercy,adresse,variable
Le Temps d'aimer,09:35,ajd,UGC Ciné-Cité Bercy,adresse,variable
Le Temps d'aimer,12:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Le Temps d'aimer,14:25,ajd,UGC Ciné-Cité Bercy,adresse,variable
Le Temps d'aimer,16:50,ajd,UGC Ciné-Cité Bercy,adresse,variable
Le Temps d'aimer,19:15,ajd,UGC Ciné-Cité Bercy,adresse,variable
Le Temps d'aimer,21:40,ajd,UGC Ciné-Cité Bercy,adresse,variable
Noël Joyeux,10:20,ajd,UGC Ciné-Cité Bercy,adresse,variable
Noël Joyeux,12:20,ajd,UGC Ciné-Cité Bercy,adresse,variable
Noël Joyeux,14:20,ajd,UGC Ciné-Cité Bercy,adresse,variable
Noël Joyeux,16:20,ajd,UGC Ciné-Cité Bercy,adresse,variable
Noël Joyeux,18:20,ajd,UGC Ciné-Cité Bercy,adresse,variable
Noël Joyeux,20:20,ajd,UGC Ciné-Cité Bercy,adresse,variable
Noël Joyeux,22:20,ajd,UGC Ciné-Cité Bercy,adresse,variable
Bâtiment 5,10:30,ajd,UGC Ciné-Cité Bercy,adresse,variable
Bâtiment 5,12:50,ajd,UGC Ciné-Cité Bercy,adresse,variable
Bâtiment 5,15:10,ajd,UGC Ciné-Cité Bercy,adresse,variable
Bâtiment 5,17:30,ajd,UGC Ciné-Cité Bercy,adresse,variable
Bâtiment 5,19:50,ajd,UGC Ciné-Cité Bercy,adresse,variable
Bâtiment 5,22:10,ajd,UGC Ciné-Cité Bercy,adresse,variable
Soudain seuls,09:50,ajd,UGC Ciné-Cité Bercy,adresse,variable
Soudain seuls,12:15,ajd,UGC Ciné-Cité Bercy,adresse,variable
Soudain seuls,14:40,ajd,UGC Ciné-Cité Bercy,adresse,variable
Soudain seuls,17:05,ajd,UGC Ciné-Cité Bercy,adresse,variable
Soudain seuls,19:35,ajd,UGC Ciné-Cité Bercy,adresse,variable
Soudain seuls,22:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Perfect Days,09:35,ajd,UGC Ciné-Cité Bercy,adresse,variable
Perfect Days,12:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Perfect Days,14:30,ajd,UGC Ciné-Cité Bercy,adresse,variable
Perfect Days,17:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Perfect Days,19:30,ajd,UGC Ciné-Cité Bercy,adresse,variable
Perfect Days,21:55,ajd,UGC Ciné-Cité Bercy,adresse,variable
Les Trois Mousquetaires – D'Artagnan,19:15,ajd,UGC Ciné-Cité Bercy,adresse,variable
