,Unnamed: 0,nom,etablissement,Date,adresse,commune,prix,coordonnees
280,285,Adam Laloum,Théâtre des Champs-Élysées,Dimanche 11 Février : 11h00,"15 avenue MontaigneParis, France",Paris 8e,16-28 €,"(6.982606, 43.549211)"
281,286,Remi Masunaga,Église Saint-Éphrem,Dimanche 11 Février : 16h00,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
282,287,West Side Story & Porgy and Bess,Auditorium Patrick Devedjian - La Seine Musicale,Dimanche 11 Février : 16h30,"1 île SeguinParis, France",Boulogne-Billancourt,unknown,"(-1.658202, 48.12346)"
283,288,Adriana von Franqué,Fondation de l'Allemagne – Maison Heinrich Heine - Cité Internationale Universitaire,Dim 11 Février : 17h00,"27 boulevard JourdanParis, France",Paris 14e,unknown,"(3.230885, 43.349328)"
284,289,Illya Amar,Église Saint-Pierre de Montmartre,Dimanche 11 Février : 18h00,"2 rue du Mont-CenisParis, France",Paris 18e,unknown,"(2.341507, 48.886708)"
285,290,Natasha Kadyrova,Église Saint-Éphrem,Lundi 12 Février : 19h30,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
286,291,"Anna Prohaska, Lars Eidinger et Eric Schneider",Athénée Théâtre Louis-Jouvet,Lundi 12 Février : 20h00,"7 rue Boudreau Square de l'Opéra Louis-JouvetParis, France",Paris 9e,24-31 €,"(2.329072, 48.87183)"
287,292,The Beggar's Ensemble,La Scala Paris,Mardi 13 Février : 19h30,"13 boulevard de StrasbourgParis, France",Paris 10e,unknown,"(-0.755206, 48.060904)"
288,293,Beatrice Rana,Grande salle Pierre Boulez - Philharmonie de Paris,Mardi 13 Février : 20h00,"221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
289,294,Antonin Bonnet et Krzysztof Michalski,Église Saint-Éphrem,Mercredi 14 Février : 19h30,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
290,295,Stéphane Degout et Alain Planès,Opéra Comique,Mercredi 14 Février : 20h00,"1 place BoïeldieuParis, France",Paris 2e,21-55 €,"(-0.370409, 49.222875)"
291,296,« L'Orfeo » de Monteverdi,Grande salle Pierre Boulez - Philharmonie de Paris,Mercredi 14 Février : 20h00,"221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
292,297,Orchestre Les Violons de France,Église de la Madeleine,Mercredi 14 Février : 20h00,"Place de la MadeleineParis, France",Paris 8e,22-33 €,"(-0.547271, 47.447784)"
293,298,Loann Fourmental,Église Saint-Éphrem,Jeudi 15 Février : 19h00,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
294,299,Mahler : Symphonie n°6,Maison de la Radio et de la Musique,Vendredi 16 Février : 20h00,"116 avenue du Président KennedyParis, France",Paris 16e,unknown,"(2.279529, 48.852149)"
295,300,Antonin Bonnet,Église Saint-Éphrem,Vendredi 16 Février : 20h00,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
296,301,Adrien Polycarpe,Église Saint-Éphrem,"Samedi 17 Février : 17h30, Mardi 20 Février : 19h00","17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
297,302,Orchestre Les Solistes français et Paul Rouger,Église Saint-Germain-des-Prés,Samedi 17 Février : 20h30,"Place Saint-Germain des PrésParis, France",Paris 6e,unknown,"(2.333399, 48.854182)"
298,303,Orchestre Hélios et Glen Rouxel,Église de la Madeleine,Samedi 17 Février : 20h45,"Place de la MadeleineParis, France",Paris 8e,22-44 €,"(-0.547271, 47.447784)"
299,304,Métamorphoses,Opéra Garnier,Dimanche 18 Février : 12h00,"place de l'OpéraParis, France",Paris 9e,39 €,"(-0.199047, 49.27727)"
300,305,Orchestre Les Solistes français et Paul Rouger,Église Saint-Louis-en-l'Île,Dim 18 Février : 16h00,"19 bis rue Saint-Louis-en-l'ÎleParis, France",Paris 4e,unknown,"(2.357978, 48.85127)"
301,306,Remi Masunaga,Église Saint-Éphrem,Dimanche 18 Février : 16h30,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
302,307,Émilie Clément-Planche et Anastasie Jeanne,Église Saint-Pierre de Montmartre,Dimanche 18 Février : 18h00,"2 rue du Mont-CenisParis, France",Paris 18e,unknown,"(2.341507, 48.886708)"
303,308,Remi Masunaga,Église Saint-Éphrem,Lundi 19 Février : 20h00,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
304,309,Plamena Mangova,Maison de la Radio et de la Musique,Mardi 20 Février : 20h00,"116 avenue du Président KennedyParis, France",Paris 16e,unknown,"(2.279529, 48.852149)"
305,310,Elio di Tanna,Église Saint-Éphrem,Mercredi 21 Février : 17h30,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
306,311,Thibaut Maudry et Adrien Polycarpe,Église Saint-Éphrem,Jeudi 22 Février : 19h00,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
307,312,"Haendel, les grands airs d'opéra",Maison de la Radio et de la Musique,Jeudi 22 Février : 20h00,"116 avenue du Président KennedyParis, France",Paris 16e,unknown,"(2.279529, 48.852149)"
308,313,Orchestre Les Violons de France,Église de la Madeleine,Vendredi 23 Février : 19h30,"Place de la MadeleineParis, France",Paris 8e,22-33 €,"(-0.547271, 47.447784)"
309,314,Pascal Mantin,Église Saint-Éphrem,Vendredi 23 Février : 20h00,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
310,315,Orchestre Hélios et Glen Rouxel,Église Saint-Germain-des-Prés,Vendredi 23 Février : 20h45,"Place Saint-Germain des PrésParis, France",Paris 6e,22-44 €,"(2.333399, 48.854182)"
311,316,Antonin Bonnet,Église Saint-Éphrem,Samedi 24 Février : 16h30,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
312,317,Remi Masunaga,Église Saint-Éphrem,Samedi 24 Février : 19h00,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
313,318,Katia Weimann et Christian Hohn,L'Accord Parfait,Samedi 24 Février : 20h00,"47 rue RameyParis, France",Paris 18e,unknown,"(2.405144, 51.048182)"
314,319,Orchestre Paris Classik et Bertrand Cervera,Église Saint-Germain-des-Prés,Samedi 24 Février : 20h30,"Place Saint-Germain des PrésParis, France",Paris 6e,unknown,"(2.333399, 48.854182)"
315,320,Orchestre Hélios et Chœur Hélios éphémère,Église de la Madeleine,Samedi 24 Février : 20h45,"Place de la MadeleineParis, France",Paris 8e,22-44 €,"(-0.547271, 47.447784)"
316,321,Les Matins du National,Maison de la Radio et de la Musique,Dimanche 25 Février : 11h00,"116 avenue du Président KennedyParis, France",Paris 16e,unknown,"(2.279529, 48.852149)"
317,322,Ensemble Hélios et Chœur Hélios éphémère,Église Saint-Louis-en-l'Île,Dim 25 Février : 15h00,"19 bis rue Saint-Louis-en-l'ÎleParis, France",Paris 4e,22-44 €,"(2.357978, 48.85127)"
318,323,"Élisa Huteau, Thibaut Maudry et Adrien Polycarpe",Église Saint-Éphrem,Dimanche 25 Février : 17h00,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
319,324,Violette Erhart,Comédie Nation,Dimanche 25 Février : 19h00,"77 rue de MontreuilParis, France",Paris 11e,16-22 €,"(2.349828, 51.025706)"
320,325,Natasha Kadyrova,Église Saint-Éphrem,Lundi 26 Février : 17h30,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
321,326,Piotr Anderszewski,Grande salle Pierre Boulez - Philharmonie de Paris,Lundi 26 Février : 20h00,"221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
322,327,Airs italiens,Salle des concerts - Cité de la Musique-Philharmonie,Lundi 26 Février : 20h00,"221 rue Jean-JaurèsParis, France",Paris 19e,unknown,"(-4.408394, 48.403149)"
323,328,"Allan Clayton, George Humphreys, Christopher Lowrey et Julius Drake",Athénée Théâtre Louis-Jouvet,Lundi 26 Février : 20h00,"7 rue Boudreau Square de l'Opéra Louis-JouvetParis, France",Paris 9e,24-31 €,"(2.329072, 48.87183)"
324,329,Hungarian Rock,Théâtre des Bouffes du Nord,Lundi 26 Février : 20h00,"37 bis bd de la ChapelleParis, France",Paris 10e,unknown,"(-0.755206, 48.060904)"
325,330,Orchestre Lamoureux et Gautier Capuçon,L'Olympia,Lun 26 Février : 20h30,"28 boulevard des CapucinesParis, France",Paris 9e,unknown,"(-0.755206, 48.060904)"
326,331,Adrien Polycarpe,Église Saint-Éphrem,Mardi 27 Février : 19h00,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
327,332,Sunwook Kim et Clara-Jumi Kang,Théâtre des Champs-Élysées,Mardi 27 Février : 20h00,"15 avenue MontaigneParis, France",Paris 8e,26-70 €,"(6.982606, 43.549211)"
328,333,Camerata Salzburg et Janine Jansen,Grande salle Pierre Boulez - Philharmonie de Paris,Mardi 27 Février : 20h00,"221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
329,334,Classicismes,Salle des concerts - Cité de la Musique-Philharmonie,Mardi 27 Février : 20h00,"221 rue Jean-JaurèsParis, France",Paris 19e,unknown,"(-4.408394, 48.403149)"
330,335,Franz Schubert / Emilie Mayer,Auditorium Patrick Devedjian - La Seine Musicale,Mardi 27 Février : 20h00,"1 île SeguinParis, France",Boulogne-Billancourt,unknown,"(-1.658202, 48.12346)"
331,336,Elio di Tanna,Église Saint-Éphrem,Mercredi 28 Février : 17h30,"17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
332,337,Franz Schubert / Emilie Mayer,Auditorium Patrick Devedjian - La Seine Musicale,Mercredi 28 Février : 19h30,"1 île SeguinParis, France",Boulogne-Billancourt,unknown,"(-1.658202, 48.12346)"
333,338,Ballets russes,Grande salle Pierre Boulez - Philharmonie de Paris,"Mercredi 28 Février : 20h00, Jeudi 29 Février : 20h00","221 avenue Jean-JaurèsParis, France",Paris 19e,unknown,"(-1.658612, 43.400892)"
334,339,Quatuor Ébène,Maison de la Radio et de la Musique,Mercredi 28 Février : 20h00,"116 avenue du Président KennedyParis, France",Paris 16e,unknown,"(2.279529, 48.852149)"
335,340,Maxime Sauze,Église Saint-Éphrem,"Jeudi 29 Février : 19h00, Mardi 5 Mars : 19h00","17 rue des CarmesParis, France",Paris 5e,16-25 €,"(0.215366, 48.018756)"
336,341,Orchestre Les Violons de France,Église de la Madeleine,Jeudi 29 Février : 19h30,"Place de la MadeleineParis, France",Paris 8e,22-33 €,"(-0.547271, 47.447784)"
337,342,Igor Levit,Théâtre des Champs-Élysées,Jeudi 29 Février : 20h00,"15 avenue MontaigneParis, France",Paris 8e,24-61 €,"(6.982606, 43.549211)"
338,343,Avant-scènes,Salle des concerts - Cité de la Musique-Philharmonie,Jeudi 29 Février : 20h00,"221 rue Jean-JaurèsParis, France",Paris 19e,unknown,"(-4.408394, 48.403149)"
