nom,heure,date,etablissement,prix,adresse,commune,geo
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,11:15,24/12,GAUMONT AQUABOULEVARD,variable,8/16 RUE DU COLONEL PIERRE AVIA,Paris 15e Arrondissement,"48.830408,2.276322"
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,14:30,24/12,GAUMONT AQUABOULEVARD,variable,8/16 RUE DU COLONEL PIERRE AVIA,Paris 15e Arrondissement,"48.830408,2.276322"
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,17:45,24/12,GAUMONT AQUABOULEVARD,variable,8/16 RUE DU COLONEL PIERRE AVIA,Paris 15e Arrondissement,"48.830408,2.276322"
Le Grand magasin,11:00,24/12,GAUMONT AQUABOULEVARD,variable,8/16 RUE DU COLONEL PIERRE AVIA,Paris 15e Arrondissement,"48.830408,2.276322"
Voyage au pôle sud,10:05,24/12,GAUMONT AQUABOULEVARD,variable,8/16 RUE DU COLONEL PIERRE AVIA,Paris 15e Arrondissement,"48.830408,2.276322"
Voyage au pôle sud,12:00,24/12,GAUMONT AQUABOULEVARD,variable,8/16 RUE DU COLONEL PIERRE AVIA,Paris 15e Arrondissement,"48.830408,2.276322"
Voyage au pôle sud,14:00,24/12,GAUMONT AQUABOULEVARD,variable,8/16 RUE DU COLONEL PIERRE AVIA,Paris 15e Arrondissement,"48.830408,2.276322"
Voyage au pôle sud,16:15,24/12,GAUMONT AQUABOULEVARD,variable,8/16 RUE DU COLONEL PIERRE AVIA,Paris 15e Arrondissement,"48.830408,2.276322"
Voyage au pôle sud,18:15,24/12,GAUMONT AQUABOULEVARD,variable,8/16 RUE DU COLONEL PIERRE AVIA,Paris 15e Arrondissement,"48.830408,2.276322"
Voyage au pôle sud,20:15,24/12,GAUMONT AQUABOULEVARD,variable,8/16 RUE DU COLONEL PIERRE AVIA,Paris 15e Arrondissement,"48.830408,2.276322"
Une équipe de rêve,10:05,24/12,GAUMONT AQUABOULEVARD,variable,8/16 RUE DU COLONEL PIERRE AVIA,Paris 15e Arrondissement,"48.830408,2.276322"
Une équipe de rêve,12:30,24/12,GAUMONT AQUABOULEVARD,variable,8/16 RUE DU COLONEL PIERRE AVIA,Paris 15e Arrondissement,"48.830408,2.276322"
Une équipe de rêve,14:45,24/12,GAUMONT AQUABOULEVARD,variable,8/16 RUE DU COLONEL PIERRE AVIA,Paris 15e Arrondissement,"48.830408,2.276322"
Une équipe de rêve,17:15,24/12,GAUMONT AQUABOULEVARD,variable,8/16 RUE DU COLONEL PIERRE AVIA,Paris 15e Arrondissement,"48.830408,2.276322"
Une équipe de rêve,19:45,24/12,GAUMONT AQUABOULEVARD,variable,8/16 RUE DU COLONEL PIERRE AVIA,Paris 15e Arrondissement,"48.830408,2.276322"
Follow_dead,20:00,24/12,GAUMONT AQUABOULEVARD,variable,8/16 RUE DU COLONEL PIERRE AVIA,Paris 15e Arrondissement,"48.830408,2.276322"
Mon ami robot,16:00,24/12,GAUMONT AQUABOULEVARD,variable,8/16 RUE DU COLONEL PIERRE AVIA,Paris 15e Arrondissement,"48.830408,2.276322"
Inspecteur Sun et la malédiction de la veuve noire,11:30,24/12,GAUMONT AQUABOULEVARD,variable,8/16 RUE DU COLONEL PIERRE AVIA,Paris 15e Arrondissement,"48.830408,2.276322"
Inspecteur Sun et la malédiction de la veuve noire,13:30,24/12,GAUMONT AQUABOULEVARD,variable,8/16 RUE DU COLONEL PIERRE AVIA,Paris 15e Arrondissement,"48.830408,2.276322"
Inspecteur Sun et la malédiction de la veuve noire,15:30,24/12,GAUMONT AQUABOULEVARD,variable,8/16 RUE DU COLONEL PIERRE AVIA,Paris 15e Arrondissement,"48.830408,2.276322"
Le théorème de Marguerite,19:45,24/12,GAUMONT AQUABOULEVARD,variable,8/16 RUE DU COLONEL PIERRE AVIA,Paris 15e Arrondissement,"48.830408,2.276322"
Rue des Dames,13:00,24/12,GAUMONT AQUABOULEVARD,variable,8/16 RUE DU COLONEL PIERRE AVIA,Paris 15e Arrondissement,"48.830408,2.276322"
Les Trois Mousquetaires – D'Artagnan,17:00,24/12,GAUMONT AQUABOULEVARD,variable,8/16 RUE DU COLONEL PIERRE AVIA,Paris 15e Arrondissement,"48.830408,2.276322"
Wish - Asha et la bonne étoile,09:35,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wish - Asha et la bonne étoile,11:40,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wish - Asha et la bonne étoile,13:50,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wish - Asha et la bonne étoile,16:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wish - Asha et la bonne étoile,18:05,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Migration,09:35,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Migration,11:35,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Migration,13:35,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Migration,15:35,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Migration,17:35,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Les Trois Mousquetaires : Milady,09:35,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Les Trois Mousquetaires : Milady,10:30,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Les Trois Mousquetaires : Milady,12:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Les Trois Mousquetaires : Milady,13:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Les Trois Mousquetaires : Milady,14:30,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Les Trois Mousquetaires : Milady,15:30,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Les Trois Mousquetaires : Milady,17:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Les Trois Mousquetaires : Milady,18:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Les Trois Mousquetaires : Milady,19:30,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wonka,09:35,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wonka,10:30,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wonka,12:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wonka,13:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wonka,14:30,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wonka,15:30,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wonka,17:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wonka,18:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wonka,19:30,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
La Tresse,19:35,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Aquaman et le Royaume perdu,09:35,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Aquaman et le Royaume perdu,10:30,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Aquaman et le Royaume perdu,12:10,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Aquaman et le Royaume perdu,13:50,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Aquaman et le Royaume perdu,14:50,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Aquaman et le Royaume perdu,16:30,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Aquaman et le Royaume perdu,17:30,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Aquaman et le Royaume perdu,19:10,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Chasse gardée,10:30,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Chasse gardée,12:45,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Chasse gardée,15:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Chasse gardée,17:15,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Chasse gardée,19:30,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Soudain seuls,17:05,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Soudain seuls,19:35,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Jeff Panacloc : À la poursuite de Jean-Marc,09:35,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Jeff Panacloc : À la poursuite de Jean-Marc,11:40,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Jeff Panacloc : À la poursuite de Jean-Marc,13:45,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Jeff Panacloc : À la poursuite de Jean-Marc,15:50,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Jeff Panacloc : À la poursuite de Jean-Marc,18:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Jeff Panacloc : À la poursuite de Jean-Marc,20:05,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Les Inséparables,10:40,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Les Inséparables,12:50,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Les Inséparables,15:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Perfect Days,16:40,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Perfect Days,19:20,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,10:30,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,14:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,17:15,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Sirocco et le Royaume des courants d’air,10:30,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Sirocco et le Royaume des courants d’air,12:30,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Sirocco et le Royaume des courants d’air,14:30,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Winter Break,10:20,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Winter Break,13:10,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Winter Break,16:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Winter Break,18:50,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Voyage au pôle sud,10:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Voyage au pôle sud,12:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Voyage au pôle sud,14:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Voyage au pôle sud,16:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Voyage au pôle sud,18:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Voyage au pôle sud,20:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Past Lives – Nos vies d’avant,10:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Past Lives – Nos vies d’avant,12:25,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Past Lives – Nos vies d’avant,14:50,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Past Lives – Nos vies d’avant,17:15,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Past Lives – Nos vies d’avant,19:40,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Une équipe de rêve,14:20,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Une équipe de rêve,16:40,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Une équipe de rêve,19:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Mon ami robot,11:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Ma France à moi,09:40,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Ma France à moi,11:45,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Ma France à moi,13:50,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Ma France à moi,16:00,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Ma France à moi,18:05,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Ma France à moi,20:10,24/12,UGC CINE CITE BERCY,variable,2 COUR SAINT-EMILION,Paris 12e Arrondissement,"48.833595,2.38604"
Wish - Asha et la bonne étoile,10:30,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Wish - Asha et la bonne étoile,12:40,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Wish - Asha et la bonne étoile,15:00,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Wish - Asha et la bonne étoile,17:10,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Migration,10:30,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Migration,12:30,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Migration,14:30,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Migration,16:30,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Migration,18:30,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Les Trois Mousquetaires : Milady,10:50,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Les Trois Mousquetaires : Milady,13:30,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Les Trois Mousquetaires : Milady,16:30,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Les Trois Mousquetaires : Milady,19:30,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Wonka,10:30,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Wonka,10:50,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Wonka,13:10,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Wonka,13:30,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Wonka,15:50,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Wonka,16:15,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Wonka,19:00,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Aquaman et le Royaume perdu,10:30,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Aquaman et le Royaume perdu,11:00,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Aquaman et le Royaume perdu,13:15,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Aquaman et le Royaume perdu,14:00,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Aquaman et le Royaume perdu,16:00,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Aquaman et le Royaume perdu,17:00,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Aquaman et le Royaume perdu,18:45,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Chasse gardée,10:30,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Chasse gardée,12:45,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Chasse gardée,15:00,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Chasse gardée,17:20,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Chasse gardée,19:40,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Soudain seuls,19:00,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Jeff Panacloc : À la poursuite de Jean-Marc,10:45,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Jeff Panacloc : À la poursuite de Jean-Marc,13:00,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Jeff Panacloc : À la poursuite de Jean-Marc,15:15,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Jeff Panacloc : À la poursuite de Jean-Marc,17:30,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Jeff Panacloc : À la poursuite de Jean-Marc,19:45,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Les Inséparables,10:30,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Les Inséparables,12:30,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Les Inséparables,14:30,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Bâtiment 5,16:30,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Bâtiment 5,19:00,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Perfect Days,16:45,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Perfect Days,19:30,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,19:15,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Sirocco et le Royaume des courants d’air,10:30,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Sirocco et le Royaume des courants d’air,12:30,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Sirocco et le Royaume des courants d’air,14:20,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Winter Break,13:15,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Winter Break,16:15,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Winter Break,19:00,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Voyage au pôle sud,11:00,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Voyage au pôle sud,13:45,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Voyage au pôle sud,15:50,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Voyage au pôle sud,17:50,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Voyage au pôle sud,20:00,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Une équipe de rêve,10:30,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Une équipe de rêve,12:45,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Une équipe de rêve,15:00,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Une équipe de rêve,17:20,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Une équipe de rêve,19:40,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Mon ami robot,11:00,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
Fremont,20:00,24/12,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757"
