,Unnamed: 0,nom,etablissement,Date,adresse,commune,prix,coordonnees
417,417,Umberto Realino,Chapelle Saint-Rémi,Dimanche 17 Mars : 16h00,"28 rue de Charenton, Paris, France",Paris 12e,unknown,"(2.372224, 48.851262)"
418,418,"Mariko Akimoto, Henry Wyld et Armelle Choquard",Chapelle de l'Hôpital Lariboisière,Dimanche 17 Mars : 16h00,"2 rue Ambroise Paré, Paris, France",Paris 10e,unknown,"(2.353763, 48.881901)"
419,419,Timothée Marcel et Elio di Tanna,Église Saint-Éphrem,Dimanche 17 Mars : 17h00,"17 rue des Carmes, Paris, France",Paris 5e,16-25 €,"(2.347335, 48.848424)"
420,420,Daniel Propper,Fondation de l'Allemagne – Maison Heinrich Heine - Cité Internationale Universitaire,Dim 17 Mars : 17h00,"27 boulevard Jourdan, Paris, France",Paris 14e,unknown,"(2.337324, 48.820425)"
421,421,Orane Donnadieu,Église Saint-Éphrem,Lundi 18 Mars : 19h30,"17 rue des Carmes, Paris, France",Paris 5e,16-25 €,"(2.347335, 48.848424)"
422,422,Bach : Passion selon saint Jean,Grande salle Pierre Boulez - Philharmonie de Paris,Lundi 18 Mars : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
423,423,Beethoven : L'Empereur,Opéra royal - Château de Versailles,Lundi 18 Mars : 20h00,"Place d'Armes entrée par la Grille d'Honneur, Paris, France",Versailles,unknown,"(2.352558, 48.881934)"
424,424,Julie Fuchs et Alphonse Cemin,Athénée Théâtre Louis-Jouvet,Lundi 18 Mars : 20h00,"7 rue Boudreau Square de l'Opéra Louis-Jouvet, Paris, France",Paris 9e,24-31 €,"(2.329072, 48.87183)"
425,425,Elio di Tanna,Église Saint-Éphrem,Mercredi 20 Mars : 19h30,"17 rue des Carmes, Paris, France",Paris 5e,16-25 €,"(2.347335, 48.848424)"
426,426,Orchestre de chambre de Paris et Nicolas Altstaedt,Théâtre des Champs-Élysées,Mercredi 20 Mars : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,15-52 €,"(2.303279, 48.865672)"
427,427,Chœur Éphata,Église Saint-Roch,Mercredi 20 Mars : 20h30,"296 rue Saint-Honoré, Paris, France",Paris 1er,unknown,"(2.332239, 48.864954)"
428,428,Orchestre du CRR de Paris et Aristo Sham,Salle Gaveau,Mercredi 20 Mars : 20h30,"45 rue La Boétie, Paris, France",Paris 8e,unknown,"(2.314195, 48.873528)"
429,429,« La Damnation de Faust » de Berlioz,Théâtre des Champs-Élysées,Jeudi 21 Mars : 19h30,"15 avenue Montaigne, Paris, France",Paris 8e,unknown,"(2.303279, 48.865672)"
430,430,Orchestre de la Musique de l'Air et de l'Espace et Paul Meyer,Cathédrale Saint-Louis-des-Invalides - Hôtel National des Invalides,Jeudi 21 Mars : 20h00,"129 rue de Grenelle Hôtel National des Invalides, Paris, France",Paris 7e,unknown,"(2.312894, 48.85819)"
431,431,Maxime Sauze,Église Saint-Éphrem,Jeudi 21 Mars : 20h00,"17 rue des Carmes, Paris, France",Paris 5e,16-25 €,"(2.347335, 48.848424)"
432,432,Bach : Passion selon saint Matthieu,Théâtre des Champs-Élysées,Vendredi 22 Mars : 19h30,"15 avenue Montaigne, Paris, France",Paris 8e,unknown,"(2.303279, 48.865672)"
433,433,Maestro !,Opéra Comique,Vendredi 22 Mars : 19h30,"1 place Boïeldieu, Paris, France",Paris 2e,unknown,"(2.337655, 48.870671)"
434,434,Czech Philharmonic et Pablo Ferrández,Grande salle Pierre Boulez - Philharmonie de Paris,Vendredi 22 Mars : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
435,435,Salon Poulenc,Amphithéâtre - Cité de la Musique-Philharmonie,Vendredi 22 Mars : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
436,436,Concerto contre piano et orchestre,Athénée Théâtre Louis-Jouvet,"Vendredi 22 Mars : 20h00, Samedi 23 Mars : 20h00, Dimanche 24 Mars : 16h00","7 rue Boudreau Square de l'Opéra Louis-Jouvet, Paris, France",Paris 9e,15-40 €,"(2.329072, 48.87183)"
437,437,America !,Maison de la Radio et de la Musique,Vendredi 22 Mars : 20h00,"116 avenue du Président Kennedy, Paris, France",Paris 16e,unknown,"(2.279529, 48.852149)"
438,438,Pascal Mantin,Église Saint-Éphrem,Vendredi 22 Mars : 20h00,"17 rue des Carmes, Paris, France",Paris 5e,16-25 €,"(2.347335, 48.848424)"
439,439,Orchestre Hélios et Chœur Hélios éphémère,Église Saint-Louis-en-l'Île,Ven 22 Mars : 20h45,"19 bis rue Saint-Louis-en-l'Île, Paris, France",Paris 4e,22-44 €,"(2.357978, 48.85127)"
440,440,Légendes,Grande salle Pierre Boulez - Philharmonie de Paris,Samedi 23 Mars : 15h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
441,441,Thibaut Maudry et Adrien Polycarpe,Église Saint-Éphrem,Samedi 23 Mars : 18h00,"17 rue des Carmes, Paris, France",Paris 5e,16-25 €,"(2.347335, 48.848424)"
442,442,Bach : cantates,Chapelle royale - Château de Versailles,Samedi 23 Mars : 19h00,"Place d'Armes entrée par la Grille d'Honneur, Paris, France",Versailles,71-115 €,"(2.352558, 48.881934)"
443,443,Les grandes voix lyriques d’Afrique,Théâtre des Champs-Élysées,Samedi 23 Mars : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,unknown,"(2.303279, 48.865672)"
444,444,Czech Philharmonic et Bertrand Chamayou ,Grande salle Pierre Boulez - Philharmonie de Paris,Samedi 23 Mars : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
445,445,Voyage au pays de Maurice Ravel,Opéra Comique,Samedi 23 Mars : 20h00,"1 place Boïeldieu, Paris, France",Paris 2e,unknown,"(2.337655, 48.870671)"
446,446,Orchestre Les Violons de France et Cécile Besnard,Église de la Madeleine,Samedi 23 Mars : 20h00,"Place de la Madeleine, Paris, France",Paris 8e,22-33 €,"(2.324455, 48.870062)"
447,447,"Orchestre national d'Île-de-France, Shani Diluka et Séphora Pondi",Le POC,Samedi 23 Mars : 20h30,"Parvis des Arts, Paris, France",Alfortville,19-24 €,"(2.358954, 48.857884)"
448,448,Orchestre Hélios et Glen Rouxel,Église Saint-Germain-des-Prés,Samedi 23 Mars : 20h45,"Place Saint-Germain des Prés, Paris, France",Paris 6e,22-44 €,"(2.333399, 48.854182)"
449,449,Les Matins du National,Maison de la Radio et de la Musique,Dimanche 24 Mars : 11h00,"116 avenue du Président Kennedy, Paris, France",Paris 16e,unknown,"(2.279529, 48.852149)"
450,450,Haendel : Israël en Égypte,Chapelle royale - Château de Versailles,Dimanche 24 Mars : 15h00,"Place d'Armes entrée par la Grille d'Honneur, Paris, France",Versailles,117-149 €,"(2.352558, 48.881934)"
451,451,Renaud Capuçon et Alexandre Kantorow,Grande salle Pierre Boulez - Philharmonie de Paris,Dimanche 24 Mars : 16h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
452,452,Remi Masunaga,Église Saint-Éphrem,Dimanche 24 Mars : 16h30,"17 rue des Carmes, Paris, France",Paris 5e,16-25 €,"(2.347335, 48.848424)"
453,453,Josquin Otal,La Scala Paris,Dimanche 24 Mars : 17h00,"13 boulevard de Strasbourg, Paris, France",Paris 10e,unknown,"(2.354572, 48.870299)"
454,454,Violette Erhart,Comédie Nation,Dimanche 24 Mars : 19h00,"77 rue de Montreuil, Paris, France",Paris 11e,16-22 €,"(2.431276, 48.85716)"
455,455,Le Chevalier de Saint-George,Grand Salon du Musée de l'Armée - Musée de l'Armée,Lundi 25 Mars : 12h15,"129 rue de Grenelle, Paris, France",Paris 7e,unknown,"(2.312894, 48.85819)"
456,456,Les Siècles,Théâtre des Champs-Élysées,Lundi 25 Mars : 14h00,"15 avenue Montaigne, Paris, France",Paris 8e,unknown,"(2.303279, 48.865672)"
457,457,"Les Siècles, Marie-Nicole Lemieux et Andrew Staples",Théâtre des Champs-Élysées,Lundi 25 Mars : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,24-61 €,"(2.303279, 48.865672)"
458,458,Les Immortels,Grande salle Pierre Boulez - Philharmonie de Paris,Lundi 25 Mars : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
459,459,Florestan vs Eusebius,Théâtre des Bouffes du Nord,Lundi 25 Mars : 20h00,"37 bis bd de la Chapelle, Paris, France",Paris 10e,unknown,"(2.358623, 48.884177)"
460,460,Natasha Kadyrova,Église Saint-Éphrem,Lundi 25 Mars : 20h00,"17 rue des Carmes, Paris, France",Paris 5e,16-25 €,"(2.347335, 48.848424)"
461,461,Alexander Gadjiev,Salle Gaveau,Lundi 25 Mars : 20h30,"45 rue La Boétie, Paris, France",Paris 8e,unknown,"(2.314195, 48.873528)"
462,462,« Atys » de Lully,Théâtre des Champs-Élysées,Mardi 26 Mars : 19h30,"15 avenue Montaigne, Paris, France",Paris 8e,28-89 €,"(2.303279, 48.865672)"
463,463,Adrien Polycarpe,Église Saint-Éphrem,Mardi 26 Mars : 19h30,"17 rue des Carmes, Paris, France",Paris 5e,16-25 €,"(2.347335, 48.848424)"
464,464,Jubilé du National,Grande salle Pierre Boulez - Philharmonie de Paris,Mardi 26 Mars : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
465,465,Bach : Passion selon saint Jean,Auditorium Patrick Devedjian - La Seine Musicale,Mardi 26 Mars : 20h00,"1 île Seguin, Paris, France",Boulogne-Billancourt,unknown,"(2.365269, 48.891683)"
466,466,Simon Ghraichy et Marc-André,Salle Gaveau,Mardi 26 Mars : 20h30,"45 rue La Boétie, Paris, France",Paris 8e,unknown,"(2.314195, 48.873528)"
467,467,Nikolaï Lugansky,Théâtre des Champs-Élysées,Mercredi 27 Mars : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,26-70 €,"(2.303279, 48.865672)"
468,468,Concerto contre piano et orchestre,Athénée Théâtre Louis-Jouvet,"Mercredi 27 Mars : 20h00, Jeudi 28 Mars : 20h00, Vendredi 29 Mars : 20h00","7 rue Boudreau Square de l'Opéra Louis-Jouvet, Paris, France",Paris 9e,15-40 €,"(2.329072, 48.87183)"
469,469,Orane Donnadieu,Église Saint-Éphrem,Mercredi 27 Mars : 20h00,"17 rue des Carmes, Paris, France",Paris 5e,16-25 €,"(2.347335, 48.848424)"
470,470,Couperin : Leçons de Ténèbres,Chapelle royale - Château de Versailles,Mercredi 27 Mars : 21h00,"Place d'Armes entrée par la Grille d'Honneur, Paris, France",Versailles,71-115 €,"(2.352558, 48.881934)"
471,471,Matthias Goerne et Evgeny Kissin,Théâtre des Champs-Élysées,Jeudi 28 Mars : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,unknown,"(2.303279, 48.865672)"
472,472,"Bach, de l'abîme à la lumière",Auditorium Patrick Devedjian - La Seine Musicale,"Jeudi 28 Mars : 20h00, Vendredi 29 Mars : 19h30","1 île Seguin, Paris, France",Boulogne-Billancourt,unknown,"(2.365269, 48.891683)"
473,473,Beethoven : Symphonie n°3,Maison de la Radio et de la Musique,Jeudi 28 Mars : 20h00,"116 avenue du Président Kennedy, Paris, France",Paris 16e,unknown,"(2.279529, 48.852149)"
474,474,Wagner : Le Ring sans paroles,Maison de la Radio et de la Musique,Vendredi 29 Mars : 20h00,"116 avenue du Président Kennedy, Paris, France",Paris 16e,unknown,"(2.279529, 48.852149)"
475,475,Jonathan Dunford et Jérôme Chaboseau,Espace Jules Vallès,Vendredi 29 Mars : 20h00,"72 avenue Félix Faure, Paris, France",Paris 15e,unknown,"(2.285064, 48.840074)"
476,476,Orchestre Hélios et Glen Rouxel,Église Saint-Germain-des-Prés,Vendredi 29 Mars : 20h45,"Place Saint-Germain des Prés, Paris, France",Paris 6e,22-44 €,"(2.333399, 48.854182)"
477,477,Stabat Mater pour deux castrats,Chapelle royale - Château de Versailles,Vendredi 29 Mars : 21h00,"Place d'Armes entrée par la Grille d'Honneur, Paris, France",Versailles,unknown,"(2.352558, 48.881934)"
478,478,Adrien Polycarpe,Église Saint-Éphrem,Samedi 30 Mars : 16h30,"17 rue des Carmes, Paris, France",Paris 5e,16-25 €,"(2.347335, 48.848424)"
479,479,Bach : Passion selon saint Jean,Chapelle royale - Château de Versailles,"Samedi 30 Mars : 19h00, Dimanche 31 Mars : 15h00","Place d'Armes entrée par la Grille d'Honneur, Paris, France",Versailles,100-139 €,"(2.352558, 48.881934)"
480,480,Magdalena Rebacz,Église Saint-Éphrem,Samedi 30 Mars : 19h00,"17 rue des Carmes, Paris, France",Paris 5e,16-25 €,"(2.347335, 48.848424)"
481,481,Jubilé du National,Maison de la Radio et de la Musique,Samedi 30 Mars : 20h00,"116 avenue du Président Kennedy, Paris, France",Paris 16e,unknown,"(2.279529, 48.852149)"
482,482,Timothée Marcel et Elio di Tanna,Église Saint-Éphrem,Dimanche 31 Mars : 18h00,"17 rue des Carmes, Paris, France",Paris 5e,16-25 €,"(2.347335, 48.848424)"
483,483,Orchestre Les Violons de France et Cécile Besnard,Église de la Madeleine,Dimanche 31 Mars : 20h00,"Place de la Madeleine, Paris, France",Paris 8e,22-33 €,"(2.324455, 48.870062)"
484,484,Orchestre de l'Opéra national de Paris,Grande salle Pierre Boulez - Philharmonie de Paris,Mardi 2 Avril : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
485,485,Variations romantiques,Amphithéâtre - Cité de la Musique-Philharmonie,Mardi 2 Avril : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
486,486,"Orchestre de Paris, David Gaillard et Pascal Moraguès",Grande salle Pierre Boulez - Philharmonie de Paris,"Mercredi 3 Avril : 20h00, Jeudi 4 Avril : 20h00","221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
487,487,"Patricia Petibon, magicienne baroque",Auditorium Patrick Devedjian - La Seine Musicale,Jeudi 4 Avril : 20h00,"1 île Seguin, Paris, France",Boulogne-Billancourt,unknown,"(2.365269, 48.891683)"
488,488,Joutes de violon et de violoncelle,Cathédrale Saint-Louis-des-Invalides - Hôtel National des Invalides,Jeudi 4 Avril : 20h00,"129 rue de Grenelle Hôtel National des Invalides, Paris, France",Paris 7e,unknown,"(2.312894, 48.85819)"
489,489,Fauré : Requiem,Grande salle Pierre Boulez - Philharmonie de Paris,Vendredi 5 Avril : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
490,490,Secret d'instrument,Musée de la Musique - Cité de la Musique-Philharmonie,Samedi 6 Avril : 15h30,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
491,491,Bach : Messe en si,Chapelle royale - Château de Versailles,Samedi 6 Avril : 19h00,"Place d'Armes entrée par la Grille d'Honneur, Paris, France",Versailles,unknown,"(2.352558, 48.881934)"
492,492,Orchestre Hélios et Glen Rouxel,Église de la Madeleine,Samedi 6 Avril : 20h45,"Place de la Madeleine, Paris, France",Paris 8e,22-44 €,"(2.324455, 48.870062)"
493,493,Grigory Sokolov,Théâtre des Champs-Élysées,Lundi 8 Avril : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,unknown,"(2.303279, 48.865672)"
494,494,L'histoire du porte-étendard Rilke,Cathédrale Saint-Louis-des-Invalides - Hôtel National des Invalides,Lundi 8 Avril : 20h00,"129 rue de Grenelle Hôtel National des Invalides, Paris, France",Paris 7e,unknown,"(2.312894, 48.85819)"
495,495,Opera Fuoco fête ses 20 ans,Théâtre des Champs-Élysées,Mardi 9 Avril : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,28-79 €,"(2.303279, 48.865672)"
496,496,Chorus Line #4,Maison de la Radio et de la Musique,Mardi 9 Avril : 20h00,"116 avenue du Président Kennedy, Paris, France",Paris 16e,unknown,"(2.279529, 48.852149)"
497,497,Nobuyuki Tsujii,Théâtre des Champs-Élysées,Mercredi 10 Avril : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,26-70 €,"(2.303279, 48.865672)"
498,498,Orchestre de Paris et Chœur de l'Orchestre de Paris,Salle des concerts - Cité de la Musique-Philharmonie,Mercredi 10 Avril : 20h00,"221 rue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
499,499,Siblius : Symphonies n°1 et 2,Maison de la Radio et de la Musique,Mercredi 10 Avril : 20h00,"116 avenue du Président Kennedy, Paris, France",Paris 16e,unknown,"(2.279529, 48.852149)"
500,500,Liat Cohen,ECUJE,Mercredi 10 Avril : 20h00,"119 rue La Fayette, Paris, France",Paris 10e,unknown,"(2.352993, 48.878354)"
501,501,Orchestre de chambre de Paris et Marie Jacquot,Théâtre des Champs-Élysées,Jeudi 11 Avril : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,15-52 €,"(2.303279, 48.865672)"
502,502, Orchestre de Paris et solistes,Salle des concerts - Cité de la Musique-Philharmonie,Jeudi 11 Avril : 20h00,"221 rue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
503,503,Siblius : Symphonies n°3 et 4,Maison de la Radio et de la Musique,Jeudi 11 Avril : 20h00,"116 avenue du Président Kennedy, Paris, France",Paris 16e,unknown,"(2.279529, 48.852149)"
504,504,Andreï Korobeinikov,Théâtre des Champs-Élysées,Vendredi 12 Avril : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,24-61 €,"(2.303279, 48.865672)"
505,505,"Siblius : Symphonies n°5, 6 et 7",Maison de la Radio et de la Musique,Vendredi 12 Avril : 20h00,"116 avenue du Président Kennedy, Paris, France",Paris 16e,unknown,"(2.279529, 48.852149)"
506,506,Orchestre Hélios et Chœur Hélios éphémère,Église de la Madeleine,Vendredi 12 Avril : 20h45,"Place de la Madeleine, Paris, France",Paris 8e,22-44 €,"(2.324455, 48.870062)"
507,507,Taiwan Phiharmonic Orchestra et Khatia Buniatishvili,Théâtre des Champs-Élysées,Samedi 13 Avril : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,33-93 €,"(2.303279, 48.865672)"
508,508,Orchestre Hélios et Glen Rouxel,Église Saint-Germain-des-Prés,Samedi 13 Avril : 20h45,"Place Saint-Germain des Prés, Paris, France",Paris 6e,22-44 €,"(2.333399, 48.854182)"
509,509,Elsa Dreisig et Romain Louveau,Athénée Théâtre Louis-Jouvet,Lundi 15 Avril : 20h00,"7 rue Boudreau Square de l'Opéra Louis-Jouvet, Paris, France",Paris 9e,24-31 €,"(2.329072, 48.87183)"
510,510,Carnets de là-bas,Salle des concerts - Cité de la Musique-Philharmonie,Mardi 16 Avril : 20h00,"221 rue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
511,511,"Bach : Le Clavier bien tempéré, livre I",Maison de la Radio et de la Musique,Mardi 16 Avril : 20h00,"116 avenue du Président Kennedy, Paris, France",Paris 16e,unknown,"(2.279529, 48.852149)"
512,512,Les Invalides selon les sœurs Berthollet,Cathédrale Saint-Louis-des-Invalides - Hôtel National des Invalides,Mardi 16 Avril : 20h00,"129 rue de Grenelle Hôtel National des Invalides, Paris, France",Paris 7e,unknown,"(2.312894, 48.85819)"
513,513,Júlia Pusker,Amphithéâtre - Cité de la Musique-Philharmonie,Mercredi 17 Avril : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
514,514,"Bach : Le Clavier bien tempéré, livre II",Maison de la Radio et de la Musique,Mercredi 17 Avril : 20h00,"116 avenue du Président Kennedy, Paris, France",Paris 16e,unknown,"(2.279529, 48.852149)"
515,515,Sebastian Heindl,Amphithéâtre - Cité de la Musique-Philharmonie,Jeudi 18 Avril : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
516,516,Mozart : Concerto pour violon,Maison de la Radio et de la Musique,Jeudi 18 Avril : 20h00,"116 avenue du Président Kennedy, Paris, France",Paris 16e,unknown,"(2.279529, 48.852149)"
517,517,Münchner Philharmoniker et Renaud Capuçon,Grande salle Pierre Boulez - Philharmonie de Paris,Vendredi 19 Avril : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
518,518,Orchestre Hélios et Glen Rouxel,Église de la Madeleine,Vendredi 19 Avril : 20h45,"Place de la Madeleine, Paris, France",Paris 8e,22-44 €,"(2.324455, 48.870062)"
519,519,Reprendre son souffle !,Maison de la Radio et de la Musique,Samedi 20 Avril : 17h00,"116 avenue du Président Kennedy, Paris, France",Paris 16e,unknown,"(2.279529, 48.852149)"
520,520,Quatuor Belcea et Nicolas Altstaedt,Théâtre des Champs-Élysées,Dimanche 21 Avril : 11h00,"15 avenue Montaigne, Paris, France",Paris 8e,16-28 €,"(2.303279, 48.865672)"
521,521,Musiciens de l'Orchestre de Paris,Amphithéâtre - Cité de la Musique-Philharmonie,Dimanche 21 Avril : 16h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
522,522,London Symphony Orchestra et Martha Argerich,Grande salle Pierre Boulez - Philharmonie de Paris,Lundi 22 Avril : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
523,523,Métamorphoses,Théâtre des Bouffes du Nord,Lundi 22 Avril : 20h00,"37 bis bd de la Chapelle, Paris, France",Paris 10e,unknown,"(2.358623, 48.884177)"
524,524,Beethoven : Missa solemnis,Grande salle Pierre Boulez - Philharmonie de Paris,Mardi 23 Avril : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
525,525,unknown,Théâtre de Corbeil-Essonnes,Mardi 23 Avril : 20h30,"20-22  rue Félicien Rops, Paris, France",Corbeil-Essonnes,10-28 €,"(2.353031, 48.819234)"
526,526,Yoav Levanon,Théâtre des Champs-Élysées,Mercredi 24 Avril : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,26-70 €,"(2.303279, 48.865672)"
527,527,Orchestre de Paris,Grande salle Pierre Boulez - Philharmonie de Paris,"Mercredi 24 Avril : 20h00, Jeudi 25 Avril : 20h00","221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
528,528,Sabine Devieilhe et Mathieu Pordoy,Salle Gaveau,Mercredi 24 Avril : 20h30,"45 rue La Boétie, Paris, France",Paris 8e,unknown,"(2.314195, 48.873528)"
529,529,Orchestre de chambre de Paris,Théâtre des Champs-Élysées,Jeudi 25 Avril : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,15-52 €,"(2.303279, 48.865672)"
530,530,Debussy : La Mer,Maison de la Radio et de la Musique,Jeudi 25 Avril : 20h00,"116 avenue du Président Kennedy, Paris, France",Paris 16e,unknown,"(2.279529, 48.852149)"
531,531,Lisette Oropesa et Benjamin Bernheim,Théâtre des Champs-Élysées,Vendredi 26 Avril : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,unknown,"(2.303279, 48.865672)"
532,532,Rachmaninov : Vêpres,Auditorium Patrick Devedjian - La Seine Musicale,Vendredi 26 Avril : 20h00,"1 île Seguin, Paris, France",Boulogne-Billancourt,unknown,"(2.365269, 48.891683)"
533,533,Bruckner : Symphonie n°6,Grande salle Pierre Boulez - Philharmonie de Paris,Vendredi 26 Avril : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
534,534,Orchestre Hélios et Glen Rouxel,Église de la Madeleine,Vendredi 26 Avril : 20h45,"Place de la Madeleine, Paris, France",Paris 8e,22-44 €,"(2.324455, 48.870062)"
535,535,"Mathieu Salama, airs pour Farinelli",Église Sainte-Élisabeth-de-Hongrie,Samedi 27 Avril : 16h00,"195 rue du Temple, Paris, France",Paris 3e,20-28 €,"(2.360839, 48.866005)"
536,536,« Platée » de Rameau,Opéra royal - Château de Versailles,Samedi 27 Avril : 19h00,"Place d'Armes entrée par la Grille d'Honneur, Paris, France",Versailles,83-128 €,"(2.352558, 48.881934)"
537,537,Vous trouvez ça classique ? Les Noces de Figaro de Mozart,Auditorium Patrick Devedjian - La Seine Musicale,Samedi 27 Avril : 19h00,"1 île Seguin, Paris, France",Boulogne-Billancourt,unknown,"(2.365269, 48.891683)"
538,538,Yundi Li,Théâtre des Champs-Élysées,Samedi 27 Avril : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,26-70 €,"(2.303279, 48.865672)"
539,539,Orchestre Hélios et Glen Rouxel,Église Saint-Germain-des-Prés,Samedi 27 Avril : 20h45,"Place Saint-Germain des Prés, Paris, France",Paris 6e,22-44 €,"(2.333399, 48.854182)"
540,540,Monteverdi : Vêpres de San Marco,Chapelle royale - Château de Versailles,Dimanche 28 Avril : 15h00,"Place d'Armes entrée par la Grille d'Honneur, Paris, France",Versailles,71-115 €,"(2.352558, 48.881934)"
541,541,Fabuleux,Auditorium Patrick Devedjian - La Seine Musicale,Dimanche 28 Avril : 16h00,"1 île Seguin, Paris, France",Boulogne-Billancourt,unknown,"(2.365269, 48.891683)"
542,542,Violette Erhart,Comédie Nation,Dimanche 28 Avril : 19h00,"77 rue de Montreuil, Paris, France",Paris 11e,16-22 €,"(2.431276, 48.85716)"
543,543,Orchestre Colonne et Mélanie Laurent,Théâtre des Champs-Élysées,Dimanche 28 Avril : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,unknown,"(2.303279, 48.865672)"
544,544,« Elektra » de Strauss,Théâtre des Champs-Élysées,Lundi 29 Avril : 19h30,"15 avenue Montaigne, Paris, France",Paris 8e,33-115 €,"(2.303279, 48.865672)"
545,545,"Les Siècles, Jean-Efflam Bavouzet et Renaud Capuçon",Théâtre des Champs-Élysées,Mardi 30 Avril : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,24-61 €,"(2.303279, 48.865672)"
546,546,Schumann : Concerto pour violoncelle,Maison de la Radio et de la Musique,Mardi 30 Avril : 20h00,"116 avenue du Président Kennedy, Paris, France",Paris 16e,unknown,"(2.279529, 48.852149)"
547,547,Pascal Amoyel,Église Saint-Victor de Guyancourt,Mardi 30 Avril : 22h00,"3 place de l'Église, Paris, France",Guyancourt,unknown,"(2.269176, 48.847311)"
548,548,Orchestre Hélios et Chœur Hélios éphémère,Église Saint-Sulpice,Mercredi 1er Mai : 20h45,"Place Saint-Sulpice, Paris, France",Paris 6e,22-44 €,"(2.33352, 48.851186)"
549,549,Orchestre Hélios et Glen Rouxel,Église Saint-Germain-des-Prés,Vendredi 3 Mai : 20h45,"Place Saint-Germain des Prés, Paris, France",Paris 6e,22-44 €,"(2.333399, 48.854182)"
550,550,« La Walkyrie » de Wagner,Théâtre des Champs-Élysées,Samedi 4 Mai : 18h00,"15 avenue Montaigne, Paris, France",Paris 8e,unknown,"(2.303279, 48.865672)"
551,551,Orchestre Hélios et Glen Rouxel,Église Saint-Germain-des-Prés,Samedi 4 Mai : 20h45,"Place Saint-Germain des Prés, Paris, France",Paris 6e,22-44 €,"(2.333399, 48.854182)"
552,552,Alexandra Dovgan,Théâtre des Champs-Élysées,Dimanche 5 Mai : 11h00,"15 avenue Montaigne, Paris, France",Paris 8e,16-28 €,"(2.303279, 48.865672)"
553,553,Le piano de Schumann,Grand Salon du Musée de l'Armée - Musée de l'Armée,Lundi 6 Mai : 12h15,"129 rue de Grenelle, Paris, France",Paris 7e,unknown,"(2.312894, 48.85819)"
