nom,heure,date,etablissement,prix,adresse,commune,geo
Anatomie d’une chute,10:30,28/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Le règne animal,10:20,28/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Les anges déchus,15:00,28/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Chungking express,19:50,28/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
The Hand,22:10,28/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Happy together,17:20,28/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Pour ton mariage,12:20,28/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Pour ton mariage,13:45,28/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Pour ton mariage,15:40,28/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Pour ton mariage,20:00,28/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
SHTTL,12:30,28/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
SHTTL,17:40,28/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
SHTTL,21:55,28/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Le Temps d'aimer,15:10,28/12,LUMINOR HOTEL DE VILLE,variable,20 RUE DU TEMPLE,Paris 4e Arrondissement,"48.858689,2.353591"
Le Garçon et le héron,17:30,28/12,LUMINOR HOTEL DE VILLE,variable,20 RUE DU TEMPLE,Paris 4e Arrondissement,"48.858689,2.353591"
La chimère,16:40,28/12,LUMINOR HOTEL DE VILLE,variable,20 RUE DU TEMPLE,Paris 4e Arrondissement,"48.858689,2.353591"
The Survival of Kindness,14:50,28/12,LUMINOR HOTEL DE VILLE,variable,20 RUE DU TEMPLE,Paris 4e Arrondissement,"48.858689,2.353591"
Les Tourouges et les Toubleus,11:00,28/12,LUMINOR HOTEL DE VILLE,variable,20 RUE DU TEMPLE,Paris 4e Arrondissement,"48.858689,2.353591"
Vincent doit mourir,20:50,28/12,LUMINOR HOTEL DE VILLE,variable,20 RUE DU TEMPLE,Paris 4e Arrondissement,"48.858689,2.353591"
The Old Oak,13:00,28/12,LUMINOR HOTEL DE VILLE,variable,20 RUE DU TEMPLE,Paris 4e Arrondissement,"48.858689,2.353591"
La Vénus d'argent,13:00,28/12,LUMINOR HOTEL DE VILLE,variable,20 RUE DU TEMPLE,Paris 4e Arrondissement,"48.858689,2.353591"
Augure,19:05,28/12,LUMINOR HOTEL DE VILLE,variable,20 RUE DU TEMPLE,Paris 4e Arrondissement,"48.858689,2.353591"
Les Bronzés font du ski,20:00,28/12,LUMINOR HOTEL DE VILLE,variable,20 RUE DU TEMPLE,Paris 4e Arrondissement,"48.858689,2.353591"
L'enfant du paradis,12:20,28/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
L'enfant du paradis,16:20,28/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
Déménagement,19:05,28/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
Sergent Major Eismayer,13:45,28/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
Yallah Gaza,19:20,28/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
Les diaboliques,21:20,28/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
Par la fenêtre ou par la porte,17:25,28/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
Assaut,13:30,28/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
Assaut,17:40,28/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
Assaut,22:20,28/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
Fear and desire,12:20,28/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
Fear and desire,15:10,28/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
Fear and desire,21:10,28/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
Quai des orfevres,15:25,28/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
Migration,10:10,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Migration,12:30,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Migration,13:35,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Migration,15:30,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Migration,17:25,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Wonka,10:00,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Wonka,10:30,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Wonka,14:25,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Wonka,16:55,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Wonka,19:30,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Wonka,22:00,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Les Trois Mousquetaires : Milady,10:00,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Les Trois Mousquetaires : Milady,14:30,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Les Trois Mousquetaires : Milady,17:00,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Les Trois Mousquetaires : Milady,18:00,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Les Trois Mousquetaires : Milady,19:35,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Les Trois Mousquetaires : Milady,20:35,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Les Trois Mousquetaires : Milady,21:40,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Les Trois Mousquetaires : Milady,22:10,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Wish - Asha et la bonne étoile,10:30,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Wish - Asha et la bonne étoile,13:40,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Wish - Asha et la bonne étoile,15:50,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Wish - Asha et la bonne étoile,17:55,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Aquaman et le Royaume perdu,10:30,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Aquaman et le Royaume perdu,12:30,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Aquaman et le Royaume perdu,13:40,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Aquaman et le Royaume perdu,16:20,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Aquaman et le Royaume perdu,19:00,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Aquaman et le Royaume perdu,19:20,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Aquaman et le Royaume perdu,22:00,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Chasse gardée,11:50,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Chasse gardée,14:00,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Chasse gardée,16:15,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Chasse gardée,20:00,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Chasse gardée,22:10,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Une affaire d'honneur,11:15,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Une affaire d'honneur,13:15,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Une affaire d'honneur,15:30,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Une affaire d'honneur,17:45,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Une affaire d'honneur,20:00,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Une affaire d'honneur,22:15,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
L'Incroyable Noël de Shaun le mouton,10:00,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Napoleon,21:10,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Voyage au pôle sud,10:00,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Voyage au pôle sud,12:30,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Voyage au pôle sud,19:40,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Winter Break,10:10,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Winter Break,18:25,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Winter Break,21:35,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Vermines,10:10,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Vermines,13:15,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Vermines,15:10,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Vermines,17:30,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Vermines,19:50,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Vermines,22:10,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
La fille de son père,13:35,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
La fille de son père,15:30,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
La fille de son père,17:35,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
La fille de son père,20:10,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
La fille de son père,22:15,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Mon ami robot,10:20,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Mon ami robot,13:30,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Mon ami robot,15:45,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Mon ami robot,18:00,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Et la fête continue !,15:40,28/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Migration,11:00,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Migration,13:00,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Migration,15:15,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Migration,17:45,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Wonka,10:45,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Wonka,11:00,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Wonka,13:45,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Wonka,16:00,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Wonka,16:30,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Wonka,18:30,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Wonka,19:15,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Wonka,22:00,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Les Trois Mousquetaires : Milady,11:15,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Les Trois Mousquetaires : Milady,13:15,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Les Trois Mousquetaires : Milady,14:00,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Les Trois Mousquetaires : Milady,16:45,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Les Trois Mousquetaires : Milady,18:30,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Les Trois Mousquetaires : Milady,19:30,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Les Trois Mousquetaires : Milady,21:00,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Les Trois Mousquetaires : Milady,22:00,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Wish - Asha et la bonne étoile,11:00,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Wish - Asha et la bonne étoile,13:00,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Wish - Asha et la bonne étoile,15:30,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Wish - Asha et la bonne étoile,17:15,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Aquaman et le Royaume perdu,10:15,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Aquaman et le Royaume perdu,10:45,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Aquaman et le Royaume perdu,13:15,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Aquaman et le Royaume perdu,15:45,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Aquaman et le Royaume perdu,16:15,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Aquaman et le Royaume perdu,19:00,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Aquaman et le Royaume perdu,21:00,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Aquaman et le Royaume perdu,21:45,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Chasse gardée,13:00,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Chasse gardée,15:15,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Chasse gardée,17:15,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Chasse gardée,19:30,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Chasse gardée,22:15,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Une affaire d'honneur,10:30,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Une affaire d'honneur,13:15,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Une affaire d'honneur,15:00,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Une affaire d'honneur,17:45,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Une affaire d'honneur,20:00,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Une affaire d'honneur,22:15,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
L'Incroyable Noël de Shaun le mouton,10:30,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
L'Incroyable Noël de Shaun le mouton,11:45,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Napoleon,20:15,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Winter Break,13:30,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Winter Break,19:30,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Winter Break,21:45,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Une équipe de rêve,19:45,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Une équipe de rêve,22:00,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Mon ami robot,10:45,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Mon ami robot,13:00,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Mon ami robot,17:30,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
How to Have Sex,15:15,28/12,PATHE BEAUGRENELLE,variable,7 RUE LINOIS,Paris 15e Arrondissement,"48.848895,2.282585"
Migration,10:45,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Migration,13:15,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Migration,15:30,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Wonka,11:15,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Wonka,14:30,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Wonka,16:40,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Wonka,19:50,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Wonka,21:55,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Les Trois Mousquetaires : Milady,11:00,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Les Trois Mousquetaires : Milady,14:15,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Les Trois Mousquetaires : Milady,16:55,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Les Trois Mousquetaires : Milady,19:30,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Les Trois Mousquetaires : Milady,22:00,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Wish - Asha et la bonne étoile,10:40,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Wish - Asha et la bonne étoile,15:25,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Wish - Asha et la bonne étoile,17:50,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Soudain seuls,21:40,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
L'Incroyable Noël de Shaun le mouton,10:35,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Perfect Days,11:45,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Perfect Days,19:45,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
L'Innocence,10:45,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
L'Innocence,14:00,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
L'Innocence,16:40,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
L'Innocence,19:15,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
L'Innocence,21:40,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Past Lives – Nos vies d’avant,13:30,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Past Lives – Nos vies d’avant,19:15,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Past Lives – Nos vies d’avant,22:00,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
La fille de son père,11:00,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
La fille de son père,13:25,28/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
